threshold,idx,text,kind,base_id,gold,pred,llm_pred,hit,sim,correct,llm_correct,false_hit_cause,source_gold,latency_ms,embed_ms,prompt_tokens,output_tokens,raw
0.85,198,简要概括背景内容,para2,91,summarize,small_talk,summarize,True,0.8648,False,True,A_继承后端错误,summarize,89.26,74.43,0,0,[cache] 简要概括
0.85,199,在吗呢？,perturb2,67,small_talk,small_talk,small_talk,True,0.9063,True,True,,small_talk,92.11,75.69,0,0,[cache] 在吗
0.85,200,简要归纳会议主要议题,para1,32,summarize,summarize,summarize,True,0.9233,True,True,,summarize,98.24,84.33,0,0,[cache] 概括一下会议要点
0.85,201,回顾本周的工作进展,para2,93,summarize,summarize,summarize,False,0.6248,True,True,,,124.91,72.09,166,4,summarize
0.85,202,SQL与NoSQL的区别,para1,82,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,1.0,True,True,,knowledge_retrieval,89.64,76.63,0,0,[cache] SQL与NoSQL的区别
0.85,203,你好，你好。,para2,50,small_talk,small_talk,small_talk,False,0.6805,True,True,,,110.3,71.44,166,4,small_talk
0.85,204,归纳一下这几个观点,base,36,summarize,summarize,summarize,False,0.7288,True,True,,,116.22,75.11,166,4,summarize
0.85,205,好的,base,58,small_talk,small_talk,small_talk,True,0.9023,True,True,,small_talk,64.82,49.28,0,0,[cache] 良好
0.85,206,麻烦问一下在吗,perturb1,67,small_talk,small_talk,small_talk,False,0.8114,True,True,,,106.47,69.07,167,4,small_talk
0.85,207,帮我整理一下读书笔记要点,base,92,summarize,summarize,summarize,True,0.9515,True,True,,summarize,106.17,92.53,0,0,[cache] 请整理读书笔记的要点
0.85,208,再会,para1,53,small_talk,small_talk,small_talk,True,1.0,True,True,,small_talk,93.71,79.12,0,0,[cache] 再会
0.85,209,what is the difference between Redis and Memcached,base,13,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9882,True,True,,knowledge_retrieval,77.47,62.12,0,0,[cache] What is the difference between
0.85,210,什么是多模态模型,base,85,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9745,True,True,,knowledge_retrieval,99.08,84.36,0,0,[cache] 什么是多模态模型呀
0.85,211,什么是LoRA微调？,base,4,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9738,True,True,,knowledge_retrieval,91.54,76.98,0,0,[cache] 麻烦问一下什么是LoRA微调呢？
0.85,212,感谢你的帮助,para1,95,small_talk,small_talk,small_talk,True,0.9054,True,True,,small_talk,82.33,68.53,0,0,[cache] 感谢您给予的帮助
0.85,213,总结一下这周的进度,base,93,summarize,summarize,summarize,True,0.8706,True,True,,summarize,115.77,102.23,0,0,[cache] 回顾本周的工作进展
0.85,214,把聊天记录整理成要点,base,42,summarize,small_talk,small_talk,True,0.9725,False,False,A_继承后端错误,summarize,107.09,91.66,0,0,[cache] 将聊天记录归纳为要点
0.85,215,请将PDF文档内容进行总结,para1,43,summarize,summarize,summarize,True,0.979,True,True,,summarize,77.77,63.86,0,0,[cache] 请将PDF文件内容进行总结
0.85,216,什么是检索增强生成谢谢,perturb1,76,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9526,True,True,,knowledge_retrieval,100.0,83.05,0,0,[cache] 什么是检索增强生成
0.85,217,概述NLP的发展历程,para2,18,knowledge_retrieval,summarize,summarize,True,1.0,False,False,A_继承后端错误,knowledge_retrieval,88.64,71.47,0,0,[cache] 概述NLP的发展历程
0.85,218,请将这段对话进行总结。,para2,30,summarize,small_talk,small_talk,True,1.0,False,False,A_继承后端错误,summarize,97.85,83.12,0,0,[cache] 请将这段对话进行总结。
0.85,219,什么是余弦相似度,base,83,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9376,True,True,,knowledge_retrieval,98.6,85.5,0,0,[cache] 余弦相似度是什么？
0.85,220,真不错,base,74,small_talk,small_talk,small_talk,True,0.9139,True,True,,small_talk,82.5,68.29,0,0,[cache] 真不错，确实不错
0.85,221,概括这几个要点,para1,36,summarize,summarize,summarize,False,0.8451,True,True,,,126.24,84.8,165,4,summarize
0.85,222,这段内容信息量太大，需要进行压缩。,para2,49,summarize,small_talk,small_talk,True,0.9752,False,False,A_继承后端错误,summarize,89.09,75.73,0,0,[cache] 这段内容信息量太大，压缩一下
0.85,223,请问how are you呢？,perturb2,63,small_talk,small_talk,small_talk,False,0.617,True,True,,,145.28,85.32,168,4,small_talk
0.85,224,麻烦问一下什么是检索增强生成谢谢,perturb2,76,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.938,True,True,,knowledge_retrieval,95.44,81.51,0,0,[cache] 什么是检索增强生成
0.85,225,内容过于冗长，我无法花时间阅读，麻烦帮我简要概括一下。,para2,45,summarize,summarize,summarize,False,0.718,True,True,,,145.91,84.42,180,4,summarize
0.85,226,用三句话进行概括。,para2,47,summarize,small_talk,small_talk,True,0.9352,False,False,A_继承后端错误,summarize,85.1,69.79,0,0,[cache] 用三句话概括
0.85,227,请问how are you,perturb1,63,small_talk,small_talk,small_talk,True,0.9311,True,True,,small_talk,125.94,104.39,0,0,[cache] 请问how are you呢？
0.85,228,感谢你的帮助,para2,95,small_talk,small_talk,small_talk,True,0.9054,True,True,,small_talk,91.72,77.71,0,0,[cache] 感谢您给予的帮助
0.85,229,回顾本周的工作进展,para1,93,summarize,summarize,summarize,True,1.0,True,True,,summarize,91.16,75.76,0,0,[cache] 回顾本周的工作进展
0.85,230,我上一次读的那篇论文是讲什么内容的呢？,para1,22,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.833,True,True,,,133.66,85.79,177,5,knowledge_retrieval
0.85,231,简述一下会议纪要,base,88,summarize,summarize,summarize,True,0.953,True,True,,summarize,93.46,78.56,0,0,[cache] 简要说明会议纪要
0.85,232,summarize the key points of this article,base,39,summarize,summarize,summarize,False,0.7023,True,True,,,133.29,71.15,171,4,summarize
0.85,233,清晨问候,para2,54,small_talk,small_talk,small_talk,True,1.0,True,True,,small_talk,92.85,77.55,0,0,[cache] 清晨问候
0.85,234,ChromaDB和Milvus怎么选,base,78,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.6558,True,True,,,120.2,59.09,171,5,knowledge_retrieval
0.85,235,有趣且引人入胜,para1,75,small_talk,small_talk,small_talk,True,1.0,True,True,,small_talk,109.28,92.39,0,0,[cache] 有趣且引人入胜
0.85,236,概括这篇文章的核心要点,para2,33,summarize,summarize,summarize,True,1.0,True,True,,summarize,101.65,85.83,0,0,[cache] 概括这篇文章的核心要点
0.85,237,将聊天记录归纳为要点,para1,42,summarize,small_talk,small_talk,True,1.0,False,False,A_继承后端错误,summarize,91.21,76.32,0,0,[cache] 将聊天记录归纳为要点
0.85,238,今天天气如何？,para2,55,small_talk,small_talk,small_talk,True,0.9121,True,True,,small_talk,86.63,72.74,0,0,[cache] 今天天气怎么样
0.85,239,SQL和NoSQL的区别,base,82,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9851,True,True,,knowledge_retrieval,102.6,88.31,0,0,[cache] SQL与NoSQL的区别
0.85,240,余弦相似度是什么？,para1,83,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,1.0,True,True,,knowledge_retrieval,96.93,80.84,0,0,[cache] 余弦相似度是什么？
0.85,241,你好，嗯嗯呢？,perturb2,97,small_talk,small_talk,small_talk,False,0.728,True,True,,,136.09,72.9,168,4,small_talk
0.85,242,真不错，很赞,para2,74,small_talk,small_talk,small_talk,True,0.9315,True,True,,small_talk,99.05,83.91,0,0,[cache] 真不错，确实不错
0.85,243,请提取关键要点,para1,48,summarize,small_talk,small_talk,True,0.8562,False,False,A_继承后端错误,summarize,97.53,77.9,0,0,[cache] 提取关键信息
0.85,244,掌握微调的基本原理,para1,80,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.927,True,True,,knowledge_retrieval,87.75,71.55,0,0,[cache] 了解了解微调的原理
0.85,245,请查证prompt中temperature参数的设置,para2,77,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9631,True,True,,knowledge_retrieval,95.45,80.51,0,0,[cache] 帮我查一下prompt里temperature参数
0.85,246,讲解一下NLP的发展历程,base,18,knowledge_retrieval,summarize,knowledge_retrieval,True,0.982,False,True,A_继承后端错误,knowledge_retrieval,89.88,74.97,0,0,[cache] 概述NLP的发展历程
0.85,247,Docker与Kubernetes的区别,para1,5,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9939,True,True,,knowledge_retrieval,96.06,80.66,0,0,[cache] Docker和Kubernetes的区别
0.85,248,我上一次读的那篇论文是讲什么内容的呢？,para2,22,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,1.0,True,True,,knowledge_retrieval,98.16,84.11,0,0,[cache] 我上一次读的那篇论文是讲什么内容的呢？
0.85,249,提炼一下重点,base,34,summarize,small_talk,small_talk,False,0.8352,False,False,,,122.91,62.39,165,4,small_talk
0.85,250,what is the process?,para2,26,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.6941,True,True,,,139.77,95.14,167,5,knowledge_retrieval
0.85,251,那么，接下来呢？,para2,68,small_talk,small_talk,small_talk,True,1.0,True,True,,small_talk,88.69,73.06,0,0,[cache] 那么，接下来呢？
0.85,252,Redis和MySQL之间有什么不同？,para2,2,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9909,True,True,,knowledge_retrieval,103.7,86.17,0,0,[cache] Redis和MySQL有什么区别？
0.85,253,说说看,base,70,small_talk,small_talk,small_talk,False,0.6028,True,True,,,106.57,56.67,165,4,small_talk
0.85,254,大语言模型是什么？,para1,19,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9219,True,True,,knowledge_retrieval,86.65,71.97,0,0,[cache] 什么是大语言模型？
0.85,255,什么是Transformer模型？,para1,9,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.8686,True,True,,knowledge_retrieval,82.08,63.85,0,0,[cache] 什么是Transformer架构？
0.85,256,今天天气如何？,para1,55,small_talk,small_talk,small_talk,True,0.9121,True,True,,small_talk,89.86,74.91,0,0,[cache] 今天天气怎么样
0.85,257,请为我撰写一个摘要,para1,37,summarize,summarize,summarize,True,1.0,True,True,,summarize,97.19,82.32,0,0,[cache] 请为我撰写一个摘要
0.85,258,说了这么多，中心思想是什么？,base,46,summarize,small_talk,summarize,True,0.8706,False,True,A_继承后端错误,summarize,98.63,82.33,0,0,[cache] 中心思想是什么？
0.85,259,简短总结一下背景,base,91,summarize,small_talk,small_talk,False,0.6563,False,False,,,108.14,68.16,167,4,small_talk
0.85,260,ChromaDB和Milvus该如何选择,para2,78,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.998,True,True,,knowledge_retrieval,92.57,73.18,0,0,[cache] ChromaDB和Milvus怎么选
0.85,261,将这份报告精炼为一段简洁的文字,para2,89,summarize,summarize,summarize,True,0.9446,True,True,,summarize,71.71,55.9,0,0,[cache] 把这份报告浓缩成一段话
0.85,262,Could you condense this text?,para2,41,summarize,summarize,summarize,True,0.9533,True,True,,summarize,89.35,73.99,0,0,[cache] can you condense this text?
0.85,263,我想知道这个系统的架构是怎么设计的,base,29,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.8864,True,True,,knowledge_retrieval,71.73,56.06,0,0,[cache] 我想了解这个系统的架构是如何构建的。
0.85,264,How does authentication work in this system?,base,12,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9123,True,True,,knowledge_retrieval,67.93,52.76,0,0,[cache] How does the system implement 
0.85,265,内容过于冗长，我无法花时间阅读，麻烦帮忙简要概括一下。,para1,45,summarize,summarize,summarize,True,0.9958,True,True,,summarize,87.13,72.21,0,0,[cache] 内容过于冗长，我无法花时间阅读，麻烦帮我简要概括一下。
0.85,266,简明扼要地概述,para2,35,summarize,small_talk,small_talk,True,0.89,False,False,A_继承后端错误,summarize,75.99,60.11,0,0,[cache] 简要概括
0.85,267,请问hello,perturb1,60,small_talk,,,False,0.8008,False,False,,,101.59,76.48,164,2,hello
0.85,268,how are you,base,63,small_talk,small_talk,small_talk,False,0.8171,True,True,,,139.02,77.65,165,4,small_talk
0.85,269,could you please clarify that concept for me?,para2,27,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,1.0,True,True,,knowledge_retrieval,93.64,76.12,0,0,[cache] could you please clarify that 
0.85,270,thanks a lot,base,62,small_talk,small_talk,small_talk,False,0.6572,True,True,,,121.7,59.3,165,4,small_talk
0.85,271,请查证prompt中temperature参数的设置,para1,77,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9631,True,True,,knowledge_retrieval,72.41,55.85,0,0,[cache] 帮我查一下prompt里temperature参数
0.85,272,用三句话进行概括。,para1,47,summarize,small_talk,small_talk,True,0.9352,False,False,A_继承后端错误,summarize,92.7,76.56,0,0,[cache] 用三句话概括
0.85,273,晚安，好梦。,para1,98,small_talk,small_talk,small_talk,True,0.8537,True,True,,small_talk,117.05,100.76,0,0,[cache] 晚安，安睡吧。
0.85,274,我想了解嵌入式系统,base,17,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.8757,True,True,,knowledge_retrieval,101.39,84.13,0,0,[cache] 我想了解嵌入式系统相关知识。
0.85,275,提炼本文的主要内容,para2,39,summarize,summarize,summarize,False,0.8336,True,True,,,114.57,74.07,166,4,summarize
0.85,276,谢谢你的帮助,base,95,small_talk,small_talk,small_talk,False,0.8419,True,True,,,90.32,53.12,165,4,small_talk
0.85,277,这段内容信息量太大，需要进行压缩。,para1,49,summarize,small_talk,small_talk,True,0.9752,False,False,A_继承后端错误,summarize,85.57,68.29,0,0,[cache] 这段内容信息量太大，压缩一下
0.85,278,这段文字主要阐述了什么，用简短的话说明。,para2,38,summarize,small_talk,knowledge_retrieval,True,0.8872,False,False,A_继承后端错误,summarize,81.32,64.9,0,0,[cache] 这段文字讲了什么，简短说
0.85,279,请提供关于机器学习的资料。,para2,7,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.8632,True,True,,knowledge_retrieval,97.59,79.97,0,0,[cache] 帮我找关于机器学习的资料
0.85,280,什么是向量数据库？,para2,11,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.8841,True,True,,knowledge_retrieval,94.35,78.17,0,0,[cache] what is a vector database?
0.85,281,简要归纳会议主要议题,para2,32,summarize,summarize,summarize,True,0.9233,True,True,,summarize,81.12,65.4,0,0,[cache] 概括一下会议要点
0.85,282,hello there,para2,61,small_talk,small_talk,small_talk,True,0.8672,True,True,,small_talk,67.05,51.27,0,0,[cache] hello
0.85,283,你好,base,50,small_talk,small_talk,small_talk,False,0.6676,True,True,,,126.92,86.25,163,4,small_talk
0.85,284,哈喽,base,94,small_talk,small_talk,small_talk,False,0.7493,True,True,,,130.5,71.37,164,4,small_talk
0.85,285,What is the difference between Redis and Memcached?,para1,13,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,1.0,True,True,,knowledge_retrieval,71.06,55.36,0,0,[cache] What is the difference between
0.85,286,再见,para1,64,small_talk,small_talk,small_talk,True,1.0,True,True,,small_talk,99.32,78.87,0,0,[cache] 再见
0.85,287,这个功能怎么用？,base,21,knowledge_retrieval,small_talk,small_talk,True,0.9897,False,False,A_继承后端错误,knowledge_retrieval,118.03,102.76,0,0,[cache] 这个功能怎么使用？
0.85,288,简要概述背景内容,para1,91,summarize,summarize,summarize,False,0.8339,True,True,,,128.77,90.37,167,4,summarize
0.85,289,ChromaDB和Milvus该如何选择,para1,78,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.998,True,True,,knowledge_retrieval,95.71,77.95,0,0,[cache] ChromaDB和Milvus怎么选
0.85,290,请提供关于机器学习的资料。,para1,7,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.8632,True,True,,knowledge_retrieval,95.65,75.28,0,0,[cache] 帮我找关于机器学习的资料
0.85,291,太长了我没时间看，帮我概括一下,base,45,summarize,small_talk,small_talk,False,0.8116,False,False,,,99.49,60.08,172,4,small_talk
0.85,292,良好,para2,58,small_talk,small_talk,small_talk,True,1.0,True,True,,small_talk,110.26,87.69,0,0,[cache] 良好
0.85,293,hi there,base,61,small_talk,small_talk,small_talk,False,0.8314,True,True,,,110.27,50.12,164,4,small_talk
0.85,294,查阅最新发布的AI相关资讯,para1,16,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.8872,True,True,,knowledge_retrieval,115.34,100.48,0,0,[cache] 查一下最新的AI新闻
0.85,295,再见,para2,64,small_talk,small_talk,small_talk,True,1.0,True,True,,small_talk,88.19,70.27,0,0,[cache] 再见
0.85,296,这个技术方案的具体含义是什么？,para2,15,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9306,True,True,,knowledge_retrieval,113.6,97.1,0,0,[cache] 这个技术方案指的是什么？
0.85,297,我想了解嵌入式系统相关知识。,para1,17,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,1.0,True,True,,knowledge_retrieval,93.57,73.54,0,0,[cache] 我想了解嵌入式系统相关知识。
0.85,298,笑笑,para1,57,small_talk,small_talk,small_talk,True,1.0,True,True,,small_talk,79.64,60.88,0,0,[cache] 笑笑
